
key = model_output

dfm_loadings_collect

key = dfm_loadings_collect

key = 13

key = 0

,0,1,2,3,4
VCSH,5.052968237378872e-05,-0.00014460474901505568,5.081015982042577e-05,6.1572332114553e-06,3.2697174440406756e-05
VCIT,0.00011453512824078264,-0.0003333897734058411,0.00011696892252876317,1.4502786825683915e-05,7.629627091646738e-05
VCLT,0.00021142645630509009,-0.0006336680261038207,0.00022149204073169772,2.5796831368578555e-05,0.00014634990772486973
LQD,0.00014942673645843295,-0.0004412630176608002,0.0001544607215875292,1.8469752464488886e-05,0.00010143911647554525
HYG,8.81344352605189e-05,-0.00024137856797865385,8.64741538497152e-05,1.145453459663076e-05,5.826373992134298e-05
SHYG,6.545952273664679e-05,-0.00017763423851686435,6.386651684269077e-05,8.32858913500763e-06,4.363886436198274e-05
MBB,0.00011874760615021689,-0.0003482211659815243,0.00012135725152297723,1.4976640204173637e-05,7.750252904890111e-05
VMBS,0.00011632433269188563,-0.00033897043872184706,0.00011810422021953112,1.5017272616323942e-05,7.52885710964286e-05
AGG,0.00010448395859941295,-0.00030808227916113696,0.00010787582221552779,1.2905062706659893e-05,6.993372127764812e-05
BSV,4.5424968253679915e-05,-0.00013082947698384714,4.5725394798880755e-05,5.4002880840320045e-06,2.8749515238757077e-05
BIV,0.00010810450144898597,-0.00031678476211060604,0.0001110416805132032,1.3354942833868202e-05,7.197250493840082e-05
BLV,0.00021512165401006356,-0.0006487422532152985,0.0002267090733924123,2.6802278832719435e-05,0.00014920919053273645
BNDX,5.599296522275515e-05,-0.0001647670689395537,5.7906630962332435e-05,7.703167989868732e-06,3.842886658140872e-05
EMB,0.00014266831123683642,-0.0003999979025626157,0.00014160586482654398,1.782198504032186e-05,9.147454024966907e-05
GLD,0.00010967268754315536,-0.0002990572264428579,0.0001076582629457717,1.4787913021843914e-05,7.931376092247922e-05
SLV,6.388535502115484e-05,-0.00015990605702970534,5.660320481219395e-05,5.428784860760738e-06,3.951182206443694e-05
USO,-0.00023515113229619403,0.0007880752090294029,-0.0002814324851290178,-2.8483150950820604e-05,-0.00021173962830235167
PDBC,-8.625535033103462e-05,0.00031552922288189425,-0.00011362635434545826,-9.84944079922919e-06,-8.948293555907016e-05
VNQ,0.00023567138546764604,-0.0006861142215180493,0.00025157610761387033,2.847824945225726e-05,0.00017761174276748716
VNQI,0.0001948972945186904,-0.0005390855019631132,0.0001921430770857989,2.594104342568892e-05,0.00012912938409638032

key = 1

,0,1,2,3,4
DIA,-3.257729223453472e-05,0.00013177798488970107,-3.624790874913941e-05,-1.1745355171220812e-05,-1.367670066284017e-05
SPY,-5.5446361308057506e-05,0.00017132850816659525,-5.7000060104301286e-05,-1.4852138127079711e-05,-3.0982659576640175e-05
VO,-3.062881766811094e-05,0.00010928156850846043,-2.495281794180584e-05,-1.531291296087936e-05,-6.017648422825756e-06
IJH,-3.855343650171846e-05,0.00013786311238834112,-2.9601747603630048e-05,-1.903380954421661e-05,-6.760140713669158e-06
QQQ,-8.195841702245376e-05,0.0002480410329531358,-8.854417054484849e-05,-2.1152162232270674e-05,-5.533524933374837e-05
IWF,-9.305957118289392e-05,0.00027253029123142677,-9.8353715552731e-05,-2.1152519129054085e-05,-6.091561949506703e-05
XLY,-4.841408259071783e-05,0.00019580460181494578,-6.639061176768616e-05,-1.735029820451203e-05,-4.3993556781601026e-05
XLP,-5.1699688378208054e-05,0.00019743983365032623,-5.750201215480884e-05,-9.72008084558021e-06,-2.9637183663514787e-05
XLE,1.2317462355893371e-05,-9.034972411835207e-05,3.396993581253057e-05,5.856318899674489e-06,2.0270150309478355e-05
XLF,2.4794067070008957e-05,-5.483492724405811e-05,3.140618512466175e-05,-3.889997325401739e-06,3.274871891064797e-05
XLV,-6.597026487716975e-05,0.0002419476060926655,-7.565887618633324e-05,-1.3945735499713877e-05,-3.6126358156590864e-05
XLI,-3.5186428136656646e-05,0.0001258937064219663,-3.0019664416326023e-05,-1.3921020131783274e-05,-7.965336010176125e-06
XLB,-2.7232215983915268e-05,0.00012964529856710115,-2.500712500695805e-05,-1.2916384425875921e-05,-4.26303184542378e-06
XLRE,-2.7658590368500744e-05,0.0001032547861783142,-2.3613349499049468e-05,-1.6572701680781556e-05,-1.1382911593742388e-06
XLK,-0.00010889415183144097,0.00030535969145788753,-0.0001097037652492537,-2.6388643256814265e-05,-6.577252061816244e-05
VOX,-5.1804234740119995e-05,0.00016059939486208017,-5.160401684201009e-05,-1.3642416975204994e-05,-3.0225363182259883e-05
XLU,-1.8190969299894455e-05,5.855411747640391e-05,-1.7651096230337268e-05,-3.2217202095836107e-06,-3.2746557356594874e-06
GDX,-0.00016075033003475227,0.00048062181079235413,-0.0001571813486363586,-2.8047197236751587e-05,-9.20658819245295e-05
GUNR,-2.586930551743288e-05,7.0667096308003e-05,-1.9120632512572293e-05,-3.7474052016732366e-06,-1.3203722968989842e-05
IXUS,-6.271227809220629e-05,0.0001793756597778132,-5.379925923243767e-05,-1.5260187322257498e-05,-2.961310496445556e-05
IEFA,-7.143420402764274e-05,0.00021098366050401954,-6.516401288839875e-05,-1.6888437043662767e-05,-3.5371379657448746e-05
EFA,-7.007074300269818e-05,0.00020917218121076204,-6.43598778163611e-05,-1.6750866145225296e-05,-3.497551071162947e-05
VGK,-4.797248489836266e-05,0.00012875568222869577,-3.721834587449348e-05,-1.3948408326217782e-05,-1.8566338312403375e-05
VWO,-4.3956651022455736e-05,9.314122253014406e-05,-2.3994150138046504e-05,-1.1549743816573942e-05,-1.3522554660574311e-05
IEMG,-5.9916541432431014e-05,0.00015403689335074776,-4.488745254791968e-05,-1.3620286999434021e-05,-2.794499511353806e-05
SHV,-9.407360211452624e-07,2.6628053318698297e-06,-9.467780767784999e-07,-2.440597322585649e-07,-6.423230590897018e-07
BIL,-4.902418965484086e-07,1.9744510489463656e-06,-5.810444624383807e-07,-1.0347520957786358e-07,-3.629146231083857e-07
GBIL,-7.017397687165344e-07,7.6268919829319265e-06,-2.5714411597633143e-06,-5.542953719319564e-07,-1.86320260147579e-06
SHY,-1.4754224455303688e-05,4.1388513883893525e-05,-1.5058263345065104e-05,-2.984753970714492e-06,-9.471772023358724e-06
IEI,-3.206414753776916e-05,9.536971561761209e-05,-3.353995094465444e-05,-6.979654926322617e-06,-2.0732155574406897e-05
IEF,-4.913119191696962e-05,0.0001552003838832029,-5.355706739318489e-05,-1.0679996240992673e-05,-3.315156551938215e-05
VGIT,-3.5837170069507335e-05,0.00010885591614905869,-3.799225996323177e-05,-7.745532463918595e-06,-2.3496216850815685e-05
TLT,-8.453799518606857e-05,0.0002970871605142656,-0.00010057633266991254,-1.9724216581475982e-05,-6.313652316638608e-05
GOVT,-3.896882270791581e-05,0.00012463812462602613,-4.319347927592652e-05,-8.611163961395143e-06,-2.7132590359783012e-05
MUB,-3.118951239741171e-05,0.00010260424039240545,-3.4187232508179745e-05,-5.899087298866465e-06,-2.07992544114624e-05
SHM,-7.266981510986878e-06,2.7587634400814957e-05,-9.012656798460494e-06,-1.9535082065615074e-06,-5.395493222386413e-06
VCSH,-2.3010042556211235e-05,6.689099337390958e-05,-2.3300200570047415e-05,-4.789831882246878e-06,-1.4242516790929534e-05
VCIT,-4.9884775416504646e-05,0.00015346766347775815,-5.2340772641332076e-05,-1.0524194656909648e-05,-3.2390808108243415e-05
VCLT,-8.970743293580445e-05,0.0002963375624933437,-0.00010002469875546326,-1.8894774509440315e-05,-6.107679826426769e-05
LQD,-6.540373699480488e-05,0.00020803101314153085,-7.061373524300776e-05,-1.3623667341831706e-05,-4.329802499850658e-05
HYG,-4.017654120366242e-05,0.00011081592734438045,-3.5952742102556195e-05,-8.438982057726467e-06,-2.0131799536227238e-05
SHYG,-3.152114327583367e-05,8.620233550592408e-05,-2.7593762494436204e-05,-6.397023134149273e-06,-1.4826854189365221e-05
MBB,-5.287891592750192e-05,0.00016272022599706054,-5.6977014487422967e-05,-1.0994384666802805e-05,-3.652187749425341e-05
VMBS,-5.316981412125907e-05,0.00016184978233918767,-5.6583669277082556e-05,-1.08813393978578e-05,-3.6598982488182856e-05
AGG,-4.302003142155007e-05,0.0001352648038455182,-4.667854101500983e-05,-9.4009805836646e-06,-2.9040791714323454e-05
BSV,-2.0673997858273414e-05,5.965265139304365e-05,-2.1436469209250266e-05,-4.32169252418334e-06,-1.3456317313537763e-05
BIV,-4.5272849079181445e-05,0.00014015078573488386,-4.836176539225255e-05,-9.815693018205807e-06,-2.9952510007016207e-05
BLV,-8.44969235835479e-05,0.00028545888396669806,-9.653365994303588e-05,-1.8702886110887433e-05,-6.0022817484175495e-05
BNDX,-2.2007400660351855e-05,7.204076594517647e-05,-2.371251489649835e-05,-4.893915181472707e-06,-1.5037380459018706e-05
EMB,-6.242177668436165e-05,0.00017374134631667227,-6.004184361218268e-05,-1.3495731419379919e-05,-3.6111510739490163e-05
GLD,-6.57460602149848e-05,0.00019616486881587948,-5.8541833229879e-05,-1.1224915946748621e-05,-3.0327574633832643e-05
SLV,-6.470236982483985e-05,0.0001683081592918083,-5.6383214063433136e-05,-8.796417514036068e-06,-2.918316365065599e-05
USO,2.7712208453037883e-05,-0.00023875772520954902,5.814193868407555e-05,1.3844816214327698e-05,2.2772997150214417e-05
PDBC,-1.3403863457783348e-05,-5.047090636794701e-05,4.702961917249736e-06,2.9136900515428496e-06,-4.399346289220931e-06
VNQ,-2.8559135315662476e-05,0.00010771719438139211,-2.5464709200042035e-05,-1.6637302199342546e-05,-2.7941481238336857e-06
VNQI,-9.112944006565003e-05,0.0002585810263693519,-8.413787010174345e-05,-1.8662842937692004e-05,-4.884918931213451e-05

key = 2

,0,1,2,3,4
DIA,-0.00010531089552374589,0.0002580050250924788,-8.940055359349177e-05,-1.683274342889056e-05,-4.2593317982813526e-05
SPY,-9.546301450604913e-05,0.00023419845684990938,-8.233809915827391e-05,-1.4214970142200928e-05,-4.1242659469717966e-05
VO,-9.384442557553233e-05,0.00022299718592851613,-7.90017897734324e-05,-1.9036499028707404e-05,-3.0074059085148568e-05
IJH,-0.00010237060483617112,0.00023322333472149782,-8.339685377655137e-05,-2.307088715485932e-05,-2.736621712740978e-05
QQQ,-0.00014045124478869166,0.00032616629341920226,-0.00011717365546676626,-2.0126993235447824e-05,-6.15020775837978e-05
IWF,-0.000125316968140474,0.00029767219168627706,-0.00010617652916578432,-1.692216749892466e-05,-5.717583959719671e-05
XLY,-0.0001811607395812758,0.00039160455197865255,-0.00014227853366814315,-2.7482849487896976e-05,-7.400463991423769e-05
XLP,-5.92532104258687e-05,0.00011917552685991377,-4.130292582018805e-05,-1.0944609402306294e-05,-1.7637041044189366e-05
XLE,0.0001520220078547276,-0.00036925663831168047,0.00012902258594824388,1.745607568379903e-05,7.573926480295055e-05
XLF,-6.0794677127238226e-05,0.0001816870524307854,-6.07256117478156e-05,-1.1550055238044502e-05,-2.384657262255949e-05
XLV,-0.0001240852582353572,0.000312663579563586,-0.00010622313103933084,-1.6473855865416613e-05,-5.6451563617578e-05
XLI,-8.015529003018897e-05,0.0001938908182718925,-6.758115490170523e-05,-1.6348440377773266e-05,-2.5192844058173922e-05
XLB,-8.358800398757793e-05,0.00017789527479929935,-6.292451542821047e-05,-1.9348368070638108e-05,-1.9359584820672357e-05
XLRE,-0.00013364936150838029,0.0003472832012004856,-0.00012037984312257004,-2.256463310067107e-05,-5.415936593703626e-05
XLK,-0.00014375799934810554,0.00035430072019687235,-0.00012584578813666574,-1.9962371348270472e-05,-6.576418392590633e-05
VOX,-6.710577965139409e-05,0.00014370391683068197,-5.240089817982517e-05,-1.2350630615129208e-05,-2.2728382850876076e-05
XLU,-2.9422769590712166e-05,0.00010446452894700514,-3.279361040575218e-05,-2.2427191103299746e-06,-1.8575803661736112e-05
GDX,-6.140558625563586e-05,0.00011053398505085941,-3.998578910291348e-05,-1.303630126170139e-05,-1.3469367719441067e-05
GUNR,4.236017611819078e-05,-0.00013610937395401552,4.5338152036659784e-05,1.5365356988493648e-06,3.070199239936762e-05
IXUS,-2.7222266249942803e-05,4.3124427039993423e-05,-1.7236358913770533e-05,-9.371186424331727e-06,9.245452544667794e-07
IEFA,-5.0396258413673655e-05,0.00010592587848269788,-3.8445476859985325e-05,-1.1547697114005144e-05,-1.1883454269467398e-05
EFA,-5.2626383641241924e-05,0.00010983474479733942,-3.991195066085582e-05,-1.1925799551388971e-05,-1.2640344253368404e-05
VGK,-2.8439233517964768e-05,5.869405161672213e-05,-2.2248887477896816e-05,-9.143610128114513e-06,-1.8117109711357625e-06
VWO,4.6605731463938436e-05,-0.00014036798561221976,4.569740503850315e-05,-1.4029608643338964e-06,3.841650507062486e-05
IEMG,2.8450621752499418e-05,-0.00011225243061386532,3.50407770643402e-05,-3.9770942274737946e-06,3.190798026953162e-05
SHV,-1.1022039918610564e-06,2.2044994245528447e-06,-8.401197540198488e-07,-1.9591851423638046e-07,-3.879814251277444e-07
BIL,-6.229463372947516e-07,8.800318663797669e-07,-3.4301724125574276e-07,-1.3691750470670133e-07,-1.203765132615669e-07
GBIL,-1.2212373691924307e-05,2.6247095921947764e-05,-9.468741095175568e-06,-1.7101136971342759e-06,-5.234907310946288e-06
SHY,-1.3418773575131572e-05,3.150343765425429e-05,-1.1302580250133655e-05,-1.783594620660505e-06,-6.133054348352598e-06
IEI,-3.699111514538685e-05,8.434575744008573e-05,-3.0276884404035615e-05,-5.354373471003413e-06,-1.579277126932521e-05
IEF,-6.463615006431182e-05,0.00014274015511380036,-5.12947479206309e-05,-9.512815783313546e-06,-2.6781482250818865e-05
VGIT,-4.2592680182443634e-05,9.573562102398743e-05,-3.43884246391929e-05,-6.217845087304486e-06,-1.7925732941362745e-05
TLT,-0.00015684821961528043,0.00033675143048419906,-0.00012134556173608157,-2.3266981460133997e-05,-6.38790480686338e-05
GOVT,-5.490629835335738e-05,0.00011989900840023871,-4.325182886085762e-05,-8.073508881719453e-06,-2.271429792840648e-05
MUB,-3.2251739506656486e-05,6.64241950693086e-05,-2.3850071894580052e-05,-5.017879468457024e-06,-1.2142279530018075e-05
SHM,-1.79860710057302e-05,3.96753494650533e-05,-1.4178188429696804e-05,-2.697815904638041e-06,-7.3495080757024405e-06
VCSH,-2.0917477425575087e-05,4.736883141160089e-05,-1.7024048559552126e-05,-3.1577510512769714e-06,-8.601061096580551e-06
VCIT,-5.173760973492943e-05,0.00010984723787450145,-3.988036167523726e-05,-8.240487590437892e-06,-1.9780273557533837e-05
VCLT,-0.00012125881247782365,0.00026278585134019016,-9.413924149194866e-05,-1.810566450637993e-05,-4.8928979136868274e-05
LQD,-7.623508209762083e-05,0.00016423041259282052,-5.908890604574814e-05,-1.1651108499715742e-05,-3.0180682975386186e-05
HYG,-1.6315638699278496e-05,3.592710960965936e-05,-1.2983497781244922e-05,-3.925294773796779e-06,-3.511933422869502e-06
SHYG,-9.173998857750428e-06,2.193988663550123e-05,-7.664006697654597e-06,-2.519419288262373e-06,-1.3404467183413595e-06
MBB,-5.8637153540914244e-05,0.00012348123247058317,-4.508871806246616e-05,-8.828823174374875e-06,-2.3494811338658498e-05
VMBS,-5.260990995137475e-05,0.00010683106746584505,-3.944410141074707e-05,-8.239603965441555e-06,-2.0139928039864193e-05
AGG,-5.552220380062458e-05,0.00012156580010767603,-4.3828181103517885e-05,-8.289426891081859e-06,-2.2714793206076864e-05
BSV,-2.1359129841789582e-05,4.920101643933417e-05,-1.768157785678484e-05,-2.9526332968872365e-06,-9.455460082925235e-06
BIV,-5.4593852194364206e-05,0.00011995082127201624,-4.3241052094360396e-05,-8.215941071946774e-06,-2.2230882216233463e-05
BLV,-0.00013032428517499199,0.0002788408044406377,-0.00010048236240832509,-1.9614791704312682e-05,-5.2274191304101413e-05
BNDX,-2.512439784256187e-05,4.742171472580508e-05,-1.77074855727995e-05,-4.541465233688806e-06,-8.070908814412727e-06
EMB,-4.779684282315007e-05,0.00010974942336912556,-3.963157655452136e-05,-7.897313285232355e-06,-1.851370108009181e-05
GLD,1.6622698752936964e-06,-1.7484128940697746e-05,6.583864302952495e-06,-3.493387854722171e-06,1.066260195953059e-05
SLV,1.5124721064687747e-05,-1.653463594692701e-05,8.486375348641052e-06,2.519001897686638e-06,5.68633545338829e-06
USO,0.00024390114842236742,-0.0005400130130752739,0.00018889143128145194,3.867451184528587e-05,9.384401404063098e-05
PDBC,0.0001312648202484279,-0.00029834924255956266,0.00010381867837713728,2.007205119559253e-05,5.2835919654971315e-05
VNQ,-0.00013640578769856166,0.00035143902300360824,-0.00012203476459899836,-2.2873417191447376e-05,-5.535659405257262e-05
VNQI,-3.893668345041074e-05,7.534087070856189e-05,-2.8013048156774803e-05,-9.35013747197652e-06,-7.591356834093842e-06

key = 3

,0,1,2,3,4
DIA,-1.4253329761931878e-05,7.624981008170889e-05,-2.3335747649963816e-05,6.584205959964968e-06,-1.5211198035001752e-05
SPY,-3.118406849352036e-05,0.00011082450365029155,-3.40573346258784e-05,2.5988727988091253e-06,-2.4604469891431538e-05
VO,-0.00010105556663712129,0.0003148804520956865,-0.00010442456867529604,-1.8243898060498472e-06,-6.263301074538315e-05
IJH,-0.00014152447677170027,0.00043599878048273155,-0.00014532487341128804,-4.01606290780283e-06,-8.588915042952697e-05
QQQ,-4.244433119781979e-05,0.0001522305259128641,-4.461702260526763e-05,1.724564234409577e-06,-3.516092409813642e-05
IWF,-2.852236142655553e-05,0.0001061610957849209,-2.9765440159733176e-05,2.5233191402929104e-06,-2.6352045312167004e-05
XLY,-1.879497757406959e-05,0.00011448561410648597,-2.9748718120531604e-05,5.610129476806361e-06,-2.5203171244374613e-05
XLP,1.686323357639655e-05,-1.0953469440209251e-05,5.2431383557088075e-06,8.034708921899463e-06,4.2137178412829546e-06
XLE,-8.79020278142196e-05,0.00020126519601799736,-7.39989318664593e-05,-1.4536615236042314e-05,-3.791653749611101e-05
XLF,-5.141588488000103e-05,0.00016031233958077598,-5.537776046923968e-05,1.6820335570817393e-06,-3.0750439363064806e-05
XLV,5.473058113283154e-05,-0.00011075161948670908,4.026627318160368e-05,1.4858752433401608e-05,2.1502734861275033e-05
XLI,-7.533829160602476e-05,0.00024093242744588757,-8.032524242157216e-05,6.608274896332231e-07,-4.7309112318839705e-05
XLB,-7.524429873922734e-05,0.00025644518448742306,-8.549887449098824e-05,2.0829861582478806e-06,-4.783088436161845e-05
XLRE,-8.046870809381815e-05,0.00026050928772561343,-8.567838488421761e-05,2.3152555724746216e-06,-5.310427125347407e-05
XLK,-6.377398172076215e-05,0.0002027843046381101,-6.206679904633405e-05,2.954312354116232e-07,-4.707616567532253e-05
VOX,-5.470532237553585e-05,0.0001756208780323002,-5.632064242294712e-05,-1.041540485751832e-06,-3.6228427038287476e-05
XLU,3.167235767613407e-05,-8.536988712084974e-05,2.803706085357826e-05,6.494384816403331e-06,1.641657984258434e-05
GDX,-5.323354264742578e-05,0.00017970209143813024,-5.7670754891939515e-05,2.183148217238726e-06,-3.700394905797688e-05
GUNR,-5.7775950721137126e-05,0.00016110028070414047,-5.527084969740549e-05,-6.244172433159213e-06,-3.0297872018112943e-05
IXUS,-9.956957489026939e-05,0.0002925536031805445,-9.775361159530531e-05,-5.7302122319807615e-06,-5.8436745454450766e-05
IEFA,-8.021670138557735e-05,0.0002436008376227729,-8.05778210251456e-05,-2.6092740097285714e-06,-4.9252400687709075e-05
EFA,-7.897349904289722e-05,0.00024151376360244937,-7.976129303328821e-05,-2.3991546399674405e-06,-4.873520905685128e-05
VGK,-0.00010870755822612926,0.00031306375362926027,-0.00010503253788915635,-6.879341614961853e-06,-6.30262476716438e-05
VWO,-0.0001619077267658826,0.0004435402459274308,-0.00015124078995410988,-1.559261757041007e-05,-8.776262933414588e-05
IEMG,-0.00014417607653017565,0.000405002031626042,-0.00013688261064998106,-1.3085613870064303e-05,-7.990848141457321e-05
SHV,-1.1778751868344818e-06,3.582185381934069e-06,-1.137260094303471e-06,-7.742774733310008e-08,-7.606742040660512e-07
BIL,-1.1832991341100266e-07,7.869516389672089e-07,-2.3079219725385865e-07,3.9830131335655095e-08,-1.311812741856136e-07
GBIL,3.8277380315387725e-06,-6.028560490548377e-06,2.626332268587544e-06,8.365327186360181e-07,1.1622757814467404e-06
SHY,-4.7064888659675195e-06,1.5510169430294158e-05,-4.499789102150731e-06,8.655486123663555e-08,-3.837080496986235e-06
IEI,-1.105882967001979e-05,4.0227554948125735e-05,-1.1730187233259034e-05,6.878050848580584e-07,-9.391198148807834e-06
IEF,-8.672246694813246e-06,4.421580500822243e-05,-1.1727690635316563e-05,2.38969287262596e-06,-1.0484516384871905e-05
VGIT,-1.0124704894106206e-05,4.002852750046458e-05,-1.1383861803801112e-05,1.0978900345908577e-06,-9.377455120324128e-06
TLT,5.806271476745233e-06,4.0273481538363436e-05,-5.904575768928813e-06,8.223571202839137e-06,-1.0223433685633045e-05
GOVT,-6.348012411223408e-06,3.504292273612926e-05,-9.031706974221461e-06,1.9831006223242417e-06,-8.350276565684016e-06
MUB,1.911554262850212e-06,7.901495794620006e-06,-1.0759278515050888e-06,2.2407341875622812e-06,-1.95751121103621e-06
SHM,7.905942523371272e-07,4.333003714311614e-06,-6.81780611010575e-07,1.0265937234747112e-06,-1.0203593866725199e-06
VCSH,-9.655276956820425e-06,3.214671148833812e-05,-9.7961943453871e-06,1.7756144404049742e-07,-7.275362240370697e-06
VCIT,-1.8140588673046194e-05,6.76290927588811e-05,-2.0135161494646052e-05,1.0719261695255696e-06,-1.4874742212700986e-05
VCLT,-2.1361116185691342e-07,4.357319705564861e-05,-8.926739475491283e-06,6.675631267642491e-06,-1.0765905442833504e-05
LQD,-1.0638203260927714e-05,5.5746557166952106e-05,-1.5053887269361793e-05,3.2059258323714983e-06,-1.2776265418154675e-05
HYG,-3.806131127204898e-05,0.000110641254340938,-3.678177271237463e-05,-1.7519999119252955e-06,-2.2870773130074724e-05
SHYG,-2.846372851780471e-05,8.16885072753598e-05,-2.7443423302991426e-05,-1.1970082543959532e-06,-1.681847615711437e-05
MBB,-1.379788260214353e-05,5.690704479812179e-05,-1.5873079657651137e-05,1.3066774959911837e-06,-1.3154270158675456e-05
VMBS,-1.8180937688736278e-05,6.789601548219673e-05,-1.97292752822717e-05,5.968895727560681e-07,-1.5231062681240254e-05
AGG,-1.0027226211513699e-05,4.5273024552867286e-05,-1.2482180960918564e-05,1.7786775985392051e-06,-1.0482181299773506e-05
BSV,-6.5816636722825265e-06,2.3002765025288775e-05,-6.628365074148304e-06,2.7450705150111823e-07,-5.571560408397269e-06
BIV,-1.2944697074414562e-05,5.270642624382905e-05,-1.5042246478097024e-05,1.5058755704824083e-06,-1.2050997695218855e-05
BLV,-2.255222415275161e-06,5.311942467133894e-05,-1.1511318033467272e-05,6.492047689254041e-06,-1.2650343260614815e-05
BNDX,-1.1627733519458897e-05,4.330257645754142e-05,-1.320005332310408e-05,3.1174106055916344e-07,-8.89861055341424e-06
EMB,-4.468299623085422e-05,0.0001346412837650464,-4.309692386432167e-05,-1.5325309123592172e-06,-2.926384883632735e-05
GLD,-4.150950934759755e-05,0.00012568767913051228,-4.324443581037723e-05,-3.272317333143986e-07,-2.3889193559619743e-05
SLV,-8.077310323866312e-06,1.2589578626064735e-05,-5.812582435625316e-06,9.48284849276235e-07,-3.6867412028574374e-06
USO,-8.427790847531331e-05,0.00011983695885902607,-4.759825949769221e-05,-2.5721992292113546e-05,-2.8953957623622176e-05
PDBC,-6.043116488312074e-05,0.00010760213063753751,-3.979142466507584e-05,-1.4895758085296484e-05,-2.459735632887442e-05
VNQ,-7.729613463674126e-05,0.00025303230004167796,-8.28922977971535e-05,2.603316642620287e-06,-5.164171497095785e-05
VNQI,-7.835171489780312e-05,0.00023300510537962535,-7.68322687407782e-05,-3.3898995047484674e-06,-4.792085236797646e-05

key = 4

,0,1,2,3,4
DIA,3.041025775874441e-05,-3.4990769220992e-05,1.7355041977292677e-05,6.270004533531358e-06,4.935540275873973e-06
SPY,5.849765431686356e-05,-0.00011651875253029017,4.4059934274143136e-05,7.636348036053745e-06,2.5012848029048e-05
VO,5.1034325023438705e-05,-6.32702809888551e-05,3.1236062993558805e-05,9.423617572887013e-06,1.1224340571274668e-05
IJH,5.1512618532281096e-05,-4.071015094335778e-05,2.7028628984853526e-05,1.0466641542948739e-05,6.230896376947537e-06
QQQ,7.024821356077316e-05,-0.0001440637630405006,5.4364065842117975e-05,6.832490471762227e-06,3.474191350002678e-05
IWF,7.8964017501315e-05,-0.00017251261969526032,6.273726924869426e-05,7.85013447195296e-06,4.042194446222755e-05
XLY,1.0642978204532876e-06,3.869199454911296e-05,-6.3613492678421545e-06,-1.752276688093274e-06,-2.770772353833844e-06
XLP,-2.4821398046638048e-05,0.00010454649451893188,-3.1044008538578694e-05,-1.1698130119773567e-06,-2.264776122560072e-05
XLE,-2.9596496471352294e-06,1.1802269839778624e-05,-3.224050923862043e-06,4.6102764561768213e-07,-3.044705467461508e-06
XLF,5.06163333773367e-05,-9.13877478499206e-05,3.633930509489756e-05,1.1079295521956361e-05,1.2250129731255006e-05
XLV,3.196678974689161e-05,-4.782696422491224e-05,1.918650995268447e-05,6.4199943674208356e-06,7.088029008574808e-06
XLI,4.266999180937281e-05,-4.6439246069216856e-05,2.4300839319409527e-05,8.782890009687437e-06,6.831769838873897e-06
XLB,-4.205589737848679e-06,8.918840364844356e-05,-1.9646689831560094e-05,3.858121032861606e-06,-2.1778679240503243e-05
XLRE,8.782288111307585e-05,-0.00016183079049275146,6.384138555633481e-05,1.4842898645628005e-05,2.9558153582314452e-05
XLK,0.00012215187365184526,-0.0002717843680668404,9.817826107108773e-05,1.3526931813833973e-05,6.092683996102361e-05
VOX,2.9176559420953066e-05,-3.485270342962024e-05,1.7562142147251552e-05,3.6492277474746304e-06,9.33074549827064e-06
XLU,4.012787206885388e-05,-9.896054290362147e-05,3.3005572643937186e-05,6.9519613184020274e-06,1.6977598381453823e-05
GDX,3.94394981413938e-05,-2.6650426961251304e-05,1.7621603202342143e-05,5.254512493617511e-06,9.306188758593561e-06
GUNR,-2.5948579704698883e-05,9.370811477343875e-05,-2.7977145567244256e-05,-3.1283685315398034e-06,-1.7600950334706194e-05
IXUS,3.325740617981679e-05,-2.831628546684289e-05,1.7566641114571754e-05,5.165310617067834e-06,7.3840465703593776e-06
IEFA,4.2840732392300855e-05,-5.393493258360281e-05,2.5824239652857965e-05,6.459673973352736e-06,1.2321812951519007e-05
EFA,3.980261497754828e-05,-4.587914401774999e-05,2.315038979253051e-05,6.080134269801996e-06,1.0672969978120745e-05
VGK,5.008073195734287e-05,-7.564166360725577e-05,3.332248073416615e-05,7.509181138740927e-06,1.6388859563468135e-05
VWO,3.1963615450329635e-05,-2.4327348858339107e-05,1.7009942163881545e-05,4.874386610663773e-06,7.118109728148817e-06
IEMG,1.2700351180971007e-05,2.8498510579612126e-05,-6.302128175157071e-07,1.87152448739891e-06,-2.505172067358993e-06
SHV,5.929167512688935e-07,-9.865567777610115e-07,4.232004286094835e-07,4.135191435095556e-08,2.89799729916962e-07
BIL,-6.353694828121815e-07,2.112367694501067e-06,-6.528123335124058e-07,-7.674234135998971e-08,-4.1131961134576046e-07
GBIL,-3.5471909559143035e-06,1.0298086900556487e-05,-3.2793701722909953e-06,-5.614336197786166e-07,-1.879690960938343e-06
SHY,1.132594550687538e-05,-2.5208126512128346e-05,9.064362740875233e-06,1.0751722651398813e-06,5.977132592572202e-06
IEI,2.0587497542707434e-05,-4.067289995415492e-05,1.5446079364154176e-05,2.009642251424945e-06,9.971956345087247e-06
IEF,1.986564341082743e-05,-3.039742495023736e-05,1.3043166137194709e-05,1.6896226292511778e-06,8.687318820487944e-06
VGIT,1.963861944285648e-05,-3.6349397012705006e-05,1.4212693158621535e-05,1.8492997599962006e-06,9.254415275259672e-06
